seccion_nro,seccion_name,circuito_nro,circuito_name,establecimiento,cant_mesas,desde,hasta,electores
1,CAPITAL,14G,LOS BOULEVARES,ESC. F. LELOIR ( IPEM 202) - LOS POLACOS 6072 B°VILLA CLARET - CORDOBA,10,3093,3102,3460
1,CAPITAL,14H,MERCANTIL,ESC ARTEMIO ARAN - JACINTO YABEN 6500 MERCANTIL/COOP 2 MAY - CORDOBA,10,3103,3112,3430
1,CAPITAL,14H,MERCANTIL,ESC MUNIC MAESTRO M OLIVA - GABRIEL TOMASSINI 6951 B°MERCANTIL CAPITAL -,5,3113,3117,1715
1,CAPITAL,14I,SANTA CECILIA,ESC MAESTROS PUNTANOS - JULIO VIGGIANO ESSAIN 4590 B°A POETA LUGONES -,7,3118,3124,2450
1,CAPITAL,14I,SANTA CECILIA,ESC MUNIC ARSENIO MURUGARREN - PIZARRO Y GRASS B°SANTA CECILIA CAP -,9,3125,3133,3145
1,CAPITAL,14J,URCA,ESC REPUBLICA DE PANAMA - MARIANO MANSILLA 1025 B° COL DEL CERRO -,7,3134,3140,2422
1,CAPITAL,14J,URCA,ESC REPUBLICA DEL LIBANO - IGARZABAL 1250 B°URCA CAPITAL - CORDOBA,8,3141,3148,2767
1,CAPITAL,14J,URCA,INST SEC REPUBLICA DE ITALIA - DONACIANO DEL CAMPILLO 851 B°URCA,8,3149,3156,2760
1,CAPITAL,14K,VILLA ALLENDE PARQUE,ESC MUNIC DR RAUL FERNANDEZ - CRUZ ALTA 8500 B° PQUE V ALLENDE -,8,3157,3164,2688
1,CAPITAL,14K,VILLA ALLENDE PARQUE,JARDIN MATERNAL TRAVESURAS - MULUCHES 9601 VILLA ALLENDE PARQUE -,3,3165,3167,1008
1,CAPITAL,14L,VILLA BELGRANO,ESC NUEVA JUAN MANTOVANI - AVOGADRO Y GAUSS 5725 B° V. BELGRANO CAP -,8,3168,3175,2728
1,CAPITAL,14L,VILLA BELGRANO,ESC RICARDO PALMA - D ALEMBERT Y GAUSS B° V.BELGRANO CAP - CORDOBA,7,3176,3182,2386
1,CAPITAL,14M,VILLA CENTENARIO,INST SAUL TABORDA - OB MOSCOSO Y PERALTA 2772 B° ALTO PALERMO -,12,3183,3194,4106
1,CAPITAL,14M,VILLA CENTENARIO,ESC PRIMERA JUNTA - C DE ARREDONDO 4446 B°PARQUE COREMA - CORDOBA,12,3195,3206,4104
1,CAPITAL,14M,VILLA CENTENARIO,ESC LUZ VIEYRA MENDEZ - OB MOSCOSO Y PERALRA 2772 ALTO PALERMO,4,3207,3210,1368
1,CAPITAL,14N,VILLA CORNU,ESC MUNIC DR HORACIO GARCIA - TABACUE 9162 B° V. CORNU CAPITAL -,8,3211,3218,2639
1,CAPITAL,14N,VILLA CORNU,IPEM 16 MA.SALEME DE BURNICHON - TABACUE 9242 B°VILLA CORNU - CORDOBA,6,3219,3224,1974
1,CAPITAL,14O,VILLA 9 DE JULIO,INSTITUTO LEON XIII - AV BODEREAU 7850 B° VILLA R INDARTE - CORDOBA,9,3225,3233,3085
1,CAPITAL,14O,VILLA 9 DE JULIO,ESC MUNIC SAUL TABORDA - COQUENA 7985 B°VILLA 9 DE JULIO - CORDOBA,8,3234,3241,2736
1,CAPITAL,14O,VILLA 9 DE JULIO,MARIA SANCHEZ MENDEVILLE - E.BODEREAU 7720 VILLA RIVERA INDARTE -,6,3242,3247,2052
1,CAPITAL,14P,VILLA RIVERA INDARTE,ESC MUNIC DR JORGE ORGAZ - LAGUNA LARGA/R LUNA B°V.R.INDARTE CAP -,7,3248,3254,2312
1,CAPITAL,14P,VILLA RIVERA INDARTE,IPEM N° 17 PAULO FREIRE - LAGUNA LARGA ESQ.RINCON DE LUNA B° VILLA R,4,3255,3258,1320
1,CAPITAL,14Q,VILLA WARCALDE,INST. TEC. ISAAC NEWTON - MOLINO DE TORRES 6635 B° VILLA WARCALDE -,4,3259,3262,1306
2,CALAMUCHITA,15,AMBOY,ESC PROV D VELEZ SARFIELD - AYLLU 0 AMBOY - AMBOY,1,3263,3263,281
2,CALAMUCHITA,15A,VILLA AMANCAY,ESC.PROV.R.SAENZ PEÑA - CALLE 6 0 VILLA AMANCAY - VILLA AMANCAY,2,3264,3265,675
2,CALAMUCHITA,16,ATHOS PAMPA,ESC PROV. M.BELGRANO - PUBLICA S/N ATHOS PAMPA - ATOS PAMPA,1,3266,3266,181
2,CALAMUCHITA,16A,VILLA LA MERCED,ESCUELA N° 404 - VILLA LA MERCED VILLA LA MERCED - SOLAR DE LOS MOLINOS,1,3267,3267,88
2,CALAMUCHITA,16B,CHAMPAQUI,ESC.PROV. F.AMEGHINO - CALLE S/N CHAMPAQUI - CERRO CHAMPAQUI,1,3268,3268,12
2,CALAMUCHITA,16C,VILLA BERNA,ESC. JOAQUIN V. GONZALEZ - PUBLICA S/N 0 VILLA BERNA - VILLA BERNA,1,3269,3269,103
2,CALAMUCHITA,17,EMBALSE,IPEA Y T 347 - J LUIS DE CABRERA ESQ ACONCAGUA EMBALSE - EMBALSE,12,3270,3281,4151
2,CALAMUCHITA,17,EMBALSE,ESCUELA B. ROLDAN - TUCUMAN 121 EMBALSE - EMBALSE,10,3282,3291,3450
2,CALAMUCHITA,18,LA CRUZ,ESC PROV DOMINGO F SARMIENTO - SARMIENTO 376 LA CRUZ - LA CRUZ,3,3292,3294,960
2,CALAMUCHITA,18,LA CRUZ,INST DR D VELEZ SARSFIELD - SARMIENTO 236 LA CRUZ - LA CRUZ,2,3295,3296,640
2,CALAMUCHITA,18A,LUTTI,ESC. PROV. L. LUGONES - PUBLICA 0 LUTTI - LUTTI,1,3297,3297,163
2,CALAMUCHITA,18B,CALERAS DE CALAMUCHITA,ESCUELA PROVINCIAL - CALERAS DE CALAMUCHITA CALERAS DE CALAMUCH. -,1,3298,3298,231
2,CALAMUCHITA,18C,VILLA CAÑADA DEL SAUCE,ESC.PROV. A.ALSINA - FRANCISCO CESAR 0 V CAÑADA DEL SAUCE - CAÑADA DEL,1,3299,3299,103
2,CALAMUCHITA,18D,VILLA QUILLINZO,ESC.PROV.PADRE FELIX ENRIQUE - VILLA QUILLINZO VILLA QUILLINZO - VILLA,1,3300,3300,241
2,CALAMUCHITA,19,LOS CONDORES,ESC BALDOMERO E FERNANDEZ M - SARMIENTO 528 LOS CONDORES - LOS,5,3301,3305,1670
2,CALAMUCHITA,19,LOS CONDORES,COLEGIO SAGRADO CORAZON - AV DON BOSCO 101 LOS CONDORES - LOS,4,3306,3309,1332
2,CALAMUCHITA,20,LOS REARTES,ESC PROV PEDRO B PALACIOS - MANUEL BELGRANO S/N LOS REARTES - LOS,5,3310,3314,1687
2,CALAMUCHITA,20A,VILLA GENERAL BELGRANO,ESC.GRAL J. DE SAN MARTIN - AV NICARAGUA 566 VILLA GRAL.BELGRANO - VILLA,9,3315,3323,3078
2,CALAMUCHITA,20A,VILLA GENERAL BELGRANO,ESC. DE COM. D. DE ROJAS - CUBA 75 VILLA GRAL.BELGRANO - VILLA GENERAL,8,3324,3331,2731
2,CALAMUCHITA,20A,VILLA GENERAL BELGRANO,COLEGIO ARGENTINO GERMANO - LOS INCAS 131 VILLA GRAL.BELGRANO - VILLA,9,3332,3340,3069
2,CALAMUCHITA,20B,VI.CIUD.PQUE.LOS REARTES,ESC DR R LUTI EX ELEOY GOMEZ - SAN LUIS S/N V.PARQUE LOS REARTES - VILLA,5,3341,3345,1486
2,CALAMUCHITA,21,LAS BAJADAS,ESC. DR. JUAN M. ALBARENQUE - PUBLICA 0 MONSALVO - LAS BAJADAS,1,3346,3346,278
2,CALAMUCHITA,22,RIO DE LOS SAUCES,ESC. PROV. D.F. SARMIENTO - SARMIENTO S/N RIO DE LOS SAUCES - RIO DE LOS,4,3347,3350,1220
2,CALAMUCHITA,23,VILLA YACANTO,IPEM 390 - TUCUMAN S/N VILLA YACANTO - VILLA YACANTO,6,3351,3356,1916
2,CALAMUCHITA,24,RUMIPAL,ESC PROV PRIMERA JUNTA - AMADEO SABATTINI 143 RUMIPAL - VILLA RUMIPAL,9,3357,3365,2868
2,CALAMUCHITA,24A,VILLA DEL DIQUE,ESC.PROV.ALMIRANTE BROWN - SARMIENTO 259 VILLA DEL DIQUE - VILLA DEL,11,3366,3376,3715
2,CALAMUCHITA,25,SAN AGUSTIN,ESC. PROV.GRAL. SAN MARTIN - R SAENZ PEÑA 118 SAN AGUSTIN - SAN AGUSTIN,5,3377,3381,1635
2,CALAMUCHITA,25,SAN AGUSTIN,COLEGIO SAN JOSE - VILLAFAÑE 1084 SAN AGUSTIN - SAN AGUSTIN,5,3382,3386,1632
2,CALAMUCHITA,25A,CALMAYO,ESC.PROV.M.GUEMES - PUBLICA 0 CALMAYO - PARQUE CALMAYO,1,3387,3387,143
2,CALAMUCHITA,25B,LOS MOLINOS,ESC PROV JUAN LARREA - PUBLICA S/N LOS MOLINOS - LOS MOLINOS,1,3388,3388,329
2,CALAMUCHITA,26,SANTA ROSA,INST PARR SAN JUAN DIEGO - AV INT ANGEL LLANOS 320 SANTA ROSA DE CALAMU,11,3389,3399,3806
2,CALAMUCHITA,26,SANTA ROSA,ESC. PROV.M. MORENO - LIBERTAD 470 SANTA ROSA - SANTA ROSA DE,11,3400,3410,3804
2,CALAMUCHITA,26,SANTA ROSA,COLEGIO NAC. DR.D.V. SARSFIELD - DR DEL ACUA 300 SANTA ROSA - SANTA ROSA,6,3411,3416,2070
2,CALAMUCHITA,26,SANTA ROSA,SAN FRANCISCO DE ASIS - CALLE 5 ESQ 8 B° V RIO SANTA ROSA - SANTA ROSA DE,10,3417,3426,3450
2,CALAMUCHITA,26A,SEGUNDA USINA,ESCUELA N° 481 - SEGUNDA USINA SEGUNDA USINA - SEGUNDA USINA,1,3427,3427,180
2,CALAMUCHITA,26B,SAN IGNACIO,ESC.PROV.DEAN FUNES - SAN IGNACIO SAN IGNACIO - SAN IGNACIO (LOTEO SAN,1,3428,3428,172
2,CALAMUCHITA,328A,LA CUMBRECITA,ESC BARTOLOME MITRE - PUBLICA S/N LA CUMBRECITA - LA CUMBRECITA,3,3429,3431,856
3,COLON,27,ASCOCHINGA,ESCUELA DR. PABLO RUEDA - LA GRANJA LA GRANJA - ASCOCHINGA,7,3432,3438,2240
3,COLON,27,ASCOCHINGA,ESC ING ALBERTO R MASCIAS - PUBLICA S/N ASCOCHINGA - ASCOCHINGA,4,3439,3442,1276
3,COLON,28,CALERA,ESC ELADIO DIEZ - ALVEAR ESQ SARMIENTO 0 LA CAMPANA CALERA - LA CALERA,8,3443,3450,2784
3,COLON,28,CALERA,IPEM N° 73 MARGARITA WEILD - REP DE CHILE ESQ GRAL CABRERA 796 LA,9,3451,3459,3132
3,COLON,28,CALERA,INSTITUTO D.F.SARMIENTO - BELGRANO 711 CALERA - LA CALERA,18,3460,3477,6264
3,COLON,28,CALERA,ESCUELA PROV.J.J.PASO-CENMA - AV SAN MARTIN 772 LA CALERA - LA CALERA,11,3478,3488,3824
3,COLON,28,CALERA,INSTITUTO JESUS MARIA - BELGRANO 611 CALERA - LA CALERA,11,3489,3499,3817
3,COLON,28A,CALERA CENTRAL,JARDIN IBARSABAL - RONDEAU 814 - LA CALERA,3,3500,3502,1035
3,COLON,28A,CALERA CENTRAL,ESC.TTE. J.R. IBARZABAL - JOSE HERNANDEZ 99 CALERA CENTRAL - LA CALERA,15,3503,3517,5166
3,COLON,28A,CALERA CENTRAL,CENTRO EDUCATIVO GRAL SAN MART - JUAN RAMON GIMENEZ ESQ SUCRE,9,3518,3526,3096
3,COLON,28A,CALERA CENTRAL,IPEM 379 ALFREDO BENOIT MOLET - AVELLANEDA 685 CALERA CENTRAL - CALERA,10,3527,3536,3440
3,COLON,28A,CALERA CENTRAL,MANUEL BELGRANO - LAS ANEMONAS 2231 B°CUESTA COLORADA - LA CALERA,4,3537,3540,1376
3,COLON,29,COLONIA CAROYA,COLEGIO PIO LEON - AV 28 DE JULIO 345 COLONIA CAROYA - COLONIA CAROYA,12,3541,3552,4182
3,COLON,29,COLONIA CAROYA,ESC.PROV. M. BELGRANO - COSEANI SUR 701 COLONIA CAROYA - COLONIA,10,3553,3562,3480
3,COLON,29,COLONIA CAROYA,ESC. PROV. GRAL SAN MARTIN - MAESTRA OLGA PROSDOCIMO 3580 COLONIA,10,3563,3572,3480
3,COLON,29,COLONIA CAROYA,ESC. PRESBITERO BONORIS - AV SAN MARTIN 3782 COLONIA CAROYA - COLONIA,11,3573,3583,3828
3,COLON,29,COLONIA CAROYA,ESCUELA M. MORENO - JUSTINIANO CELIZ HEREDIA 650 COLONIA CAROYA -,9,3584,3592,3132
3,COLON,29A,TINOCO,ESC.PROV.B.RIVADAVIA - PUBLICA 0 TINOCO - TINOCO,1,3593,3593,296
3,COLON,30,COLONIA TIROLESA,IPET 83 RENE FAVALORO - CATALINA MEDEOT ESQ FRANCISCO LAURET COLONIA,14,3594,3607,4690
3,COLON,30,COLONIA TIROLESA,ESC PROV DR PABLO RUEDA - PUBLICA S/N COLONIA TIROLESA - COLONIA,7,3608,3614,2342
3,COLON,31,EL MANZANO,ESC.PROV.A.ARGENTINA - EL MANZANO SOBRE RUTA E 53 EL MANZANO - EL,4,3615,3618,1291
3,COLON,31A,AGUA DE ORO,ESC.PROV.V.MERCANTE - AGUA DE ORO AGUA DE ORO - AGUA DE ORO,5,3619,3623,1605
3,COLON,31A,AGUA DE ORO,INST SECUNDARIO AGUA DE ORO - AV BELGRANO S/N AGUA DE ORO - AGUA DE,3,3624,3626,960
3,COLON,31B,VILLA CERRO AZUL,LOCAL COMUNAL - VILLA CERRO AZUL VILLA CERRO AZUL - VILLA CERRO AZUL,2,3627,3628,399
3,COLON,32,GENERAL PAZ,ESC PROV GRAL JOSE MARIA PAZ - BUENOS AIRES Y CORDOBA GENERAL PAZ -,6,3629,3634,1991
3,COLON,33,JESUS MARIA,PTE DOMINGO F SARMIENTO - CORDOBA (PARALEA A JUAN B JUSTO) 1050 JESUS,15,3635,3649,5250
3,COLON,33,JESUS MARIA,I.P.E.T.N° 69 JUANA MANSO - PERU 212 JESUS MARIA - JESUS MARIA,13,3650,3662,4550
3,COLON,33,JESUS MARIA,ESC.DR. J.M.ESTRADA N° 221 - CATAMARCA Y ESTRADA 0 JESUS MARIA - JESUS,13,3663,3675,4550
3,COLON,33,JESUS MARIA,ESC.PROV.1ER.TTE.MORANDINI - CHILE -SAN JOSE OBRERO 222 JESUS MARIA -,12,3676,3687,4200
3,COLON,33,JESUS MARIA,ESC.PROVC.F.O. DE OCAMPO - AV. DR. FRANCISCO N. DE LAPRIDA 649 JESUS,15,3688,3702,5250
3,COLON,33,JESUS MARIA,COL.NTA.SRA. DEL HUERTO - VTE AGUERO 23 JESUS MARIA - JESUS MARIA,7,3703,3709,2447
3,COLON,33,JESUS MARIA,ESC.N°21 GENDARMERIA NACIONAL - 25 DE MAYO 125 V AGUERO JESUS MARIA -,10,3710,3719,3490
3,COLON,33A,COLONIA VICENTE AGÜERO,ESC PROV VICENTE AGUERO - LOTE XVII S/N COL VICENTE AGUERO - COLONIA,1,3720,3720,272
3,COLON,34,JUAREZ CELMAN,ESC PROV LEOPOLDO LUGONES - VILLA LOS LLANOS 225 JUAREZ CELMAN -,11,3721,3731,3755
3,COLON,34,JUAREZ CELMAN,ESC.COMODORO R. SILIONI - AV. ACONCAGUA S/N JUAREZ CELMAN - JUAREZ,8,3732,3739,2728
3,COLON,34,JUAREZ CELMAN,ESC.ATAHUALPA YUPANQUI - 9 DE JULIO ESQ ATAHULPA YUPAMQUI S/N JUAREZ,10,3740,3749,3410
3,COLON,34,JUAREZ CELMAN,IPET 333 JULIO SALUSSO - LOS CLAVELES 196 VILLA LOS LLANOS - JUAREZ,7,3750,3756,2387
3,COLON,35,MALVINAS ARGENTINAS,ESC.CAP.LUIS C.CANDELARIA - MALVINAS ARGENTINAS MALVINAS ARGENTINAS -,11,3757,3767,3795
3,COLON,35,MALVINAS ARGENTINAS,ESC CIUDAD DE MALVINAS ARGENT. - AV SAN MARTIN 600 B°M ARGENTINAS 2SECC,12,3768,3779,4139
3,COLON,35,MALVINAS ARGENTINAS,I.P.E.M. N° 24 - JUJUY ESQ. SARMIENTO S/N MALVINAS AR 0 MALVINAS ARGENTINAS,17,3780,3796,5848
3,COLON,35A,MI GRANJA,ESC PRIMARIA MI GRANJA - JESUS IGLECIAS S/N 0 MI GRANJA - MI GRANJA,4,3797,3800,1130
3,COLON,36,LA PUERTA,ESC PROV SARGENTO CABRAL - PUBLICA S/N LA PUERTA - LA PUERTA,1,3801,3801,314
3,COLON,37,RIO CEBALLOS,IPEM N° 352 - NICANOR CEBALLOS 0 RIO CEBALLOS - RIO CEBALLOS,14,3802,3815,4844
3,COLON,37,RIO CEBALLOS,ESC.PROV.M.FRAGUEIRO - AVENIDA SAN MARTIN 4519 RIO CEBALLOS - RIO,13,3816,3828,4498
3,COLON,37,RIO CEBALLOS,I.P.E.M.144-MARIANO MORENO - SALTA 191 RIO CEBALLOS - RIO CEBALLOS,13,3829,3841,4498
3,COLON,37,RIO CEBALLOS,INSTITUTO DEL ESPIRITU SANTO - AV. SAN MARTIN 5109 RIO CEBALLOS - RIO,12,3842,3853,4152
3,COLON,37,RIO CEBALLOS,ESC.CONSTANCIO C. VIGIL - 43586 112 B°MAREYRA R CEBALLOS - RIO CEBALLOS,7,3854,3860,2416
3,COLON,38,SALSIPUEDES,JARDIN LA RECONQUISTA - RIVADAVIA 0 - SALSIPUEDES,2,3861,3862,694
3,COLON,38,SALSIPUEDES,INST SECUNDARIO SALSIPUEDES - AV BELGRANO 178 SALSIPUEDES -,8,3863,3870,2776
3,COLON,38,SALSIPUEDES,ESC.PROV. J.MALDONADO - DESIDERIO TORRES 360 SALSIPUEDES - SALSIPUEDES,12,3871,3882,4157
3,COLON,38,SALSIPUEDES,ESCUELA RECONQUISTA - CERRITO 0 SALSIPUEDES - SALSIPUEDES,8,3883,3890,2768
3,COLON,39,SANTA TERESA,ESC.PROV. FRAY M.ESQUIU - PUBLICA 0 SANTA TERESA - SANTA TERESA,1,3891,3891,56
3,COLON,40,UNQUILLO,INST.NTA.SRA.DE LAS MERCEDES - AZOPARDO 200 UNQUILLO - UNQUILLO,9,3892,3900,3132
3,COLON,40,UNQUILLO,ESC.PROV. D.V.SARSFIELD - SARMIENTO Y VELEZ SARSFIELD 0 UNQUILLO -,9,3901,3909,3132
3,COLON,40,UNQUILLO,I.P.E.M. N° 23 - SPILIMBERGO 869 UNQUILLO - UNQUILLO,9,3910,3918,3132
3,COLON,40,UNQUILLO,I.P.E.M. N° 78 - COSTANERA LOS CIGARRALES 750 UNQUILLO - UNQUILLO,15,3919,3933,5209
3,COLON,40,UNQUILLO,INST.PARROQ.NTA.SRA DE LOURDES - JUAN MILICH 0 UNQUILLO - UNQUILLO,12,3934,3945,4164
3,COLON,40A,MENDIOLAZA,ESC.PIAS DE MENDIOLAZA - RUTA PROVINCIAL INTERMUNICIPAL E 57 MENDIOLAZA,15,3946,3960,5160
3,COLON,40A,MENDIOLAZA,ESC.PROV. D.F.SARMIENTO - MALVINAS ARGENTINAS Y SARMIENTO 0 MENDIOLAZA,10,3961,3970,3440
3,COLON,40A,MENDIOLAZA,I.P.E.M.N° 317 SAN JOSE DE CALASANZ - AV MALVINAS ARGENTIAS 1104,11,3971,3981,3775
3,COLON,41,VILLA ALLENDE,COLEGIO MARYLAND - GUEMES ESQ ALBERTI VILLA ALLENDE - VILLA ALLENDE,10,3982,3991,3490
3,COLON,41,VILLA ALLENDE,ESC.PROV. J.DE SAN MARTIN - GOYCOECHEA 150 VILLA ALLENDE - VILLA ALLENDE,13,3992,4004,4537
3,COLON,41,VILLA ALLENDE,COLEGIO SAN JOSE - JUSTO JOSE DE URQUIZA 465 CENTRO V ALLENDE - VILLA,12,4005,4016,4188
3,COLON,41,VILLA ALLENDE,INSTITUTO PAULA A.DE SARMIENTO - LAPRIDA/GONZALEZ 72 VILLA ALLENDE -,8,4017,4024,2791
3,COLON,41,VILLA ALLENDE,INST GRAL S.MARTIN/17 DE AGOST - 25 DE MAYO ESQ. TABLADA 0 VILLA ALLENDE -,28,4025,4052,9744
3,COLON,41,VILLA ALLENDE,INSTITUTO NTA.SRA. DE LUJAN - AV.SAN MARTIN 1070 VILLA ALLENDE - VILLA,10,4053,4062,3480
3,COLON,41,VILLA ALLENDE,IPEM 130 RAUL DEL LLANO - DERQUI 635 CONDOR BAJO - VILLA ALLENDE,10,4063,4072,3480
3,COLON,41A,SALDAN,JARDIN NOGAL HISTORICO - 25 DE MAYO 109 SALDAN - SALDAN,2,4073,4074,696
3,COLON,41A,SALDAN,ESCUELA NOGAL HISTORICO - JOSE ACCASTELLI 252 SALDAN - SALDAN,12,4075,4086,4176
3,COLON,41A,SALDAN,ESC SECUNDARIA DANDELION - INCHIN 69 SALDAN SALDAN - SALDAN,3,4087,4089,1041
3,COLON,41A,SALDAN,ESC.DE COMERCIO J.M.PAZ - VELEZ SARSFIELD 647 SALDAN - SALDAN,14,4090,4103,4858
3,COLON,41A,SALDAN,ESCUELA PRIMARIA DANDELION - 9 DE JULIO 362 SALDAN - SALDAN,6,4104,4109,2082
4,CRUZ DEL EJE,42,BAÑADO DE SOTO,ESCUELA PROV.M. MORENO - PUBLICA S/N BAÑADO DE SOTO - BAÑADO DE SOTO,3,4110,4112,709
4,CRUZ DEL EJE,43,CANDELARIA,ES PROV PATRICIAS ARGENTINA - CALLE PUBLICA S/N CANDELARIA - LA,1,4113,4113,38
4,CRUZ DEL EJE,43A,LAS CAÑADAS,ESC.GRAL FRANCISO O DE OCAMPO - CALLE PUBLICA S/N LA RINCONADA LAS,1,4114,4114,190
4,CRUZ DEL EJE,43B,CRUZ DE CAÑA,ESC PROV JUAN B ALBERDI - PUBLICA S/N CRUZ DE CAÑA - CRUZ DE CAÑA,1,4115,4115,216
4,CRUZ DEL EJE,44,CRUZ DEL EJE,IPEM N° 253 - ALEM ESQ DOMINGO MATEU CRUZ DEL EJE - CRUZ DEL EJE,16,4117,4132,5584
4,CRUZ DEL EJE,44,CRUZ DEL EJE,COLEGIO NTA.SRA.DEL VALLE - SARMIENTO 121 CRUZ DEL EJE - CRUZ DEL EJE,6,4133,4138,2094
4,CRUZ DEL EJE,44,CRUZ DEL EJE,ESC.PROV.D.F.SARMIENTO - IRIGOYEN 247 CRUZ DEL EJE - CRUZ DEL EJE,13,4139,4151,4534
4,CRUZ DEL EJE,44,CRUZ DEL EJE,ESC.E. BAVIO - PELLEGRINI 150 CRUZ DEL EJE - CRUZ DEL EJE,13,4152,4164,4524
4,CRUZ DEL EJE,44,CRUZ DEL EJE,ESCUELA NORMAL REPUBLICA DEL PERU - SARMIENTO 1155 CRUZ DEL EJE - CRUZ,16,4165,4180,5568
4,CRUZ DEL EJE,44,CRUZ DEL EJE,IPEM 273 M. BELGRANO - PELLEGRINI 445 CRUZ DEL EJE - CRUZ DEL EJE,13,4181,4193,4524
4,CRUZ DEL EJE,44A,LAS PLAYAS,ESC.PROV.PCIA.DE LA RIOJA - RUTA PROVINCIAL A 175 LAS PLAYAS - LAS PLAYAS,3,4194,4196,750
4,CRUZ DEL EJE,45,EL BRETE,ESC PROV MANUEL BELGRANO - CAMINO VIEJO S/N EL BRETE - EL BRETE,4,4197,4200,1377
4,CRUZ DEL EJE,46,GUANACO MUERTO,ESC PROV GRAL SAN MARTIN - PUBLICA S/N GUANACO MUERTO - GUANACO,3,4201,4203,827
4,CRUZ DEL EJE,46B,ALTO DE LOS QUEBRACHOS,ESCUELA PROVINCIAL JUAN MANTOVANI - TUCUMAN 170 ALTODE LOS QUEBRACH,2,4204,4205,368
4,CRUZ DEL EJE,47,IGLESIA VIEJA,ESC PROV JOSE MARIA PAZ - PUBLICA S/N IGLESIA VIEJA - IGLESIA VIEJA,1,4206,4206,93
4,CRUZ DEL EJE,48,LA HIGUERA,ESC PROV GRAL SAN MARTIN - RUTA PROVINCIAL N°15 S/N LA HIGUERA - LA,2,4207,4208,501
4,CRUZ DEL EJE,49,LOS SAUCES,ESC.PROV.M.MORENO - RUTA PROVINCIAL 92 CAMINO S M SIERRA LOS SAUCES -,1,4209,4209,93
4,CRUZ DEL EJE,50,MEDIA NARANJA,ESCUELA M. GUEMES - CALLE PUBLICA S/N RUTA PROV A 175 MEDIA NARANJA -,3,4210,4212,1048
4,CRUZ DEL EJE,50A,LOS CHAÑARITOS,ESC DOMINGO F SARMIENTO - PUBLICA S/N LOS CHAÑARITOS - LOS CHAÑARITOS,3,4213,4215,803
4,CRUZ DEL EJE,51,PASO VIEJO,I.P.E.A. N° 306 DR A SABATTINI - TUPAC AMARU PASO VIEJO - PASO VIEJO,4,4216,4219,1097
4,CRUZ DEL EJE,51A,SANTA ANA,ESC.PROV.J.M.PAZ - CALLE PUBLICA S/N CAMINO A TOSNO SANTA ANA - SANTA,1,4220,4220,69
4,CRUZ DEL EJE,52,PICHANAS,ESC.PROV.J.V.GONZALEZ - CALLE PUBLICA S/N 0 PICHANAS - PICHANAS,1,4221,4221,128
4,CRUZ DEL EJE,53,SAN ANTONIO,ESC.PROV. BME. MITRE - PUBLICA 0 SAN ANTONIO - SAN ANTONIO,1,4222,4222,29
4,CRUZ DEL EJE,53A,LOS LEONES,ESC. R.S. DE CALDELARI - CALLE PUBLICA S/N LOS LEONES - LAS OLLAS,1,4223,4223,58
4,CRUZ DEL EJE,53B,EL ABRA,ESCUELA N°395(MANUEL LUCERO) - CALLE PUBLICA S/N EL ABRA - EL ABRA,1,4224,4224,43
4,CRUZ DEL EJE,54,SAN MARCOS SIERRAS,ESC PROV PTE ROQUE SAENZ PEÑA - LIBERTAD 1043 SAN MARCOS SIERRAS - SAN,8,4225,4232,2717
4,CRUZ DEL EJE,54A,CANTERAS QUILPO,ESC JUANA PAULA MANSO - CALLE PUBLICA S/N CANTERAS QUILPO - CANTERAS,1,4233,4233,59
4,CRUZ DEL EJE,55,SERREZUELA,ESC.PROV.B.RIVADAVIA - AVDA. MALVINAS ARGENTINAS S/N 0 SERREZUELA -,8,4234,4241,2707
4,CRUZ DEL EJE,55A,LA BATEA,ESC.PROV.DEAN G.FUNES - CALLE PUBLICA S/N LA BATEA - LOS ESCALONES,1,4242,4242,188
4,CRUZ DEL EJE,56,SOTO,ESC.PADRE B.DE LAS CASAS - 25 DE MAYO 31 SOTO - VILLA DE SOTO,9,4243,4251,3069
4,CRUZ DEL EJE,56,SOTO,INSTITUTO SANTO DOMINGO - JOSE IGNACIO PERALTA 249 SOTO - VILLA DE SOTO,4,4252,4255,1363
4,CRUZ DEL EJE,56,SOTO,IPET 254 T DE TEJEDA-EX ENET N°1 - JUAN BAUTISTA ALBERDI 2200 SOTO - VILLA,5,4256,4260,1700
4,CRUZ DEL EJE,56,SOTO,ESC NICOLAS AVELLANEDA - DEAN FUNES ESQ CORRIENTES B° ESTACION SOTO -,5,4261,4265,1700
4,CRUZ DEL EJE,57,TUCLAME,ESC.PROV.J.J.CASTELLI - CALLE PUBLICA S/N 0 TUCLAME - TUCLAME,4,4266,4269,1389
5,GENERAL ROCA,58,BRUZONE,ESC.PROV. J.J. PASO - MARIANO MORENO S/N 0 BRUZONE - NICOLAS BRUZZONE,1,4270,4270,321
5,GENERAL ROCA,59,BUCHARDO,ESC PROV JOSE MARIA PAZ - AV MANNY S/N BUCHARDO - HIPOLITO BUCHARDO,6,4271,4276,1802
5,GENERAL ROCA,60,DEL CAMPILLO,ESCUELA J.M.PAZ - JOSE MARIA PAZ 444 ENRIQUE COOK CAMPILL - DEL CAMPILLO,7,4277,4283,2261
5,GENERAL ROCA,60,DEL CAMPILLO,I.P.E.M. N° 219 - CARLOS GARDEL 653 DEL CAMPILLO - DEL CAMPILLO,3,4284,4286,969
